2023-11-15 07:37:12,589 INFO    SystemMonitor:9835 [interfaces.py:start():190] Started network monitoring
2023-11-15 07:37:12,594 DEBUG   HandlerThread:9835 [system_info.py:probe():196] Probing system
2023-11-15 07:37:12,595 DEBUG   HandlerThread:9835 [system_info.py:_probe_git():181] Probing git
2023-11-15 07:37:12,598 DEBUG   HandlerThread:9835 [system_info.py:_probe_git():189] Probing git done
2023-11-15 07:37:12,598 DEBUG   HandlerThread:9835 [system_info.py:probe():244] Probing system done
2023-11-15 07:37:12,598 DEBUG   HandlerThread:9835 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-11-14T20:37:12.594483', 'startedAt': '2023-11-14T20:37:11.021927', 'docker': None, 'cuda': None, 'args': ('--epochs', '1', '--workers', '2', '--device', '0', '--batch-size', '8', '--data', 'data/custom.yaml', '--img', '640', '640', '--cfg', 'cfg/training/yolov7.yaml', '--weights', 'yolov7.pt', '--name', 'yolov7-custom', '--hyp', 'data/hyp.scratch.custom.yaml'), 'state': 'running', 'program': '/home/mash/v7_new/yolov7/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/WongKinYiu/yolov7.git', 'commit': 'a207844b1ce82d204ab36d87d496728d3d2348e7'}, 'email': 'mashruk.jahangir@trurecognition.io', 'root': '/home/mash/v7_new/yolov7', 'host': 'tru-mash', 'username': 'mash', 'executable': '/home/mash/yolov7/yolov7/venv/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2201.7995499999997, 'min': 400.0, 'max': 4180.0}, 'cpu_freq_per_core': [{'current': 2382.972, 'min': 400.0, 'max': 4600.0}, {'current': 2700.0, 'min': 400.0, 'max': 4600.0}, {'current': 2288.618, 'min': 400.0, 'max': 4700.0}, {'current': 2700.0, 'min': 400.0, 'max': 4700.0}, {'current': 2700.0, 'min': 400.0, 'max': 4700.0}, {'current': 2186.147, 'min': 400.0, 'max': 4700.0}, {'current': 2183.262, 'min': 400.0, 'max': 4600.0}, {'current': 2700.0, 'min': 400.0, 'max': 4600.0}, {'current': 2357.191, 'min': 400.0, 'max': 4600.0}, {'current': 2700.0, 'min': 400.0, 'max': 4600.0}, {'current': 2338.965, 'min': 400.0, 'max': 4600.0}, {'current': 2445.152, 'min': 400.0, 'max': 4600.0}, {'current': 400.049, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 610.947, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 987.613, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 605.8625755310059}}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 31.027259826660156}}
2023-11-15 07:37:12,598 INFO    HandlerThread:9835 [system_monitor.py:probe():224] Finished collecting system info
2023-11-15 07:37:12,598 INFO    HandlerThread:9835 [system_monitor.py:probe():227] Publishing system info
2023-11-15 07:37:12,598 DEBUG   HandlerThread:9835 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-15 07:37:12,599 DEBUG   HandlerThread:9835 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-15 07:37:12,599 INFO    HandlerThread:9835 [system_monitor.py:probe():229] Finished publishing system info
2023-11-15 07:37:12,602 DEBUG   SenderThread:9835 [sender.py:send():380] send: files
2023-11-15 07:37:12,602 INFO    SenderThread:9835 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-15 07:37:12,604 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 07:37:12,604 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: stop_status
2023-11-15 07:37:12,647 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 07:37:13,064 DEBUG   SenderThread:9835 [sender.py:send():380] send: telemetry
2023-11-15 07:37:13,064 DEBUG   SenderThread:9835 [sender.py:send():380] send: telemetry
2023-11-15 07:37:13,064 DEBUG   SenderThread:9835 [sender.py:send():380] send: config
2023-11-15 07:37:13,065 DEBUG   SenderThread:9835 [sender.py:send():380] send: config
2023-11-15 07:37:13,359 INFO    Thread-12 :9835 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/wandb-metadata.json
2023-11-15 07:37:13,359 INFO    Thread-12 :9835 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/output.log
2023-11-15 07:37:13,360 INFO    Thread-12 :9835 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/requirements.txt
2023-11-15 07:37:13,447 DEBUG   SenderThread:9835 [sender.py:send():380] send: exit
2023-11-15 07:37:13,447 INFO    SenderThread:9835 [sender.py:send_exit():585] handling exit code: 1
2023-11-15 07:37:13,447 INFO    SenderThread:9835 [sender.py:send_exit():587] handling runtime: 0
2023-11-15 07:37:13,447 INFO    SenderThread:9835 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-15 07:37:13,447 INFO    SenderThread:9835 [sender.py:send_exit():593] send defer
2023-11-15 07:37:13,447 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,447 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-15 07:37:13,448 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,448 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-15 07:37:13,448 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 1
2023-11-15 07:37:13,448 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,448 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-15 07:37:13,448 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,448 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-15 07:37:13,448 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 2
2023-11-15 07:37:13,448 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,448 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-15 07:37:13,448 INFO    HandlerThread:9835 [system_monitor.py:finish():203] Stopping system monitor
2023-11-15 07:37:13,448 DEBUG   SystemMonitor:9835 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-15 07:37:13,448 DEBUG   SystemMonitor:9835 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-15 07:37:13,448 DEBUG   SystemMonitor:9835 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-15 07:37:13,448 INFO    HandlerThread:9835 [interfaces.py:finish():202] Joined cpu monitor
2023-11-15 07:37:13,449 INFO    HandlerThread:9835 [interfaces.py:finish():202] Joined disk monitor
2023-11-15 07:37:13,469 INFO    HandlerThread:9835 [interfaces.py:finish():202] Joined gpu monitor
2023-11-15 07:37:13,469 INFO    HandlerThread:9835 [interfaces.py:finish():202] Joined memory monitor
2023-11-15 07:37:13,469 INFO    HandlerThread:9835 [interfaces.py:finish():202] Joined network monitor
2023-11-15 07:37:13,469 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,469 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-15 07:37:13,469 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 3
2023-11-15 07:37:13,469 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,469 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-15 07:37:13,470 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,470 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-15 07:37:13,470 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 4
2023-11-15 07:37:13,470 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,470 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-15 07:37:13,470 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,470 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-15 07:37:13,470 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 5
2023-11-15 07:37:13,470 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,470 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-15 07:37:13,470 DEBUG   SenderThread:9835 [sender.py:send():380] send: summary
2023-11-15 07:37:13,470 INFO    SenderThread:9835 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-15 07:37:13,471 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,471 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-15 07:37:13,471 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 6
2023-11-15 07:37:13,471 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,471 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-15 07:37:13,471 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,471 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-15 07:37:13,473 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 07:37:13,784 INFO    wandb-upload_0:9835 [upload_job.py:push():131] Uploaded file /tmp/tmp9x1c5kliwandb/rv90kd7x-wandb-metadata.json
2023-11-15 07:37:13,807 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 7
2023-11-15 07:37:13,808 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:13,808 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-15 07:37:13,808 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:13,808 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-15 07:37:14,360 INFO    Thread-12 :9835 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/config.yaml
2023-11-15 07:37:14,361 INFO    Thread-12 :9835 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/wandb-summary.json
2023-11-15 07:37:14,448 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-15 07:37:15,202 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 8
2023-11-15 07:37:15,202 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: poll_exit
2023-11-15 07:37:15,202 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:15,203 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-15 07:37:15,203 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:15,203 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-15 07:37:15,203 INFO    SenderThread:9835 [job_builder.py:build():298] Attempting to build job artifact
2023-11-15 07:37:15,204 INFO    SenderThread:9835 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-15 07:37:15,212 INFO    SenderThread:9835 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-15 07:37:15,217 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 9
2023-11-15 07:37:15,217 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:15,217 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-15 07:37:15,218 DEBUG   SenderThread:9835 [sender.py:send():380] send: artifact
2023-11-15 07:37:15,361 INFO    Thread-12 :9835 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/output.log
2023-11-15 07:37:15,452 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-15 07:37:17,163 INFO    SenderThread:9835 [sender.py:send_artifact():1458] sent artifact job-https___github.com_WongKinYiu_yolov7.git_train.py - {'id': 'QXJ0aWZhY3Q6NjM4MjEwODQ3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNTcxNDg3OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjM4MjE5Mzkx', 'versionIndex': 2}}}
2023-11-15 07:37:17,163 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:17,163 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-15 07:37:17,163 INFO    SenderThread:9835 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-15 07:37:17,363 INFO    SenderThread:9835 [dir_watcher.py:finish():388] scan: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files
2023-11-15 07:37:17,364 INFO    SenderThread:9835 [dir_watcher.py:finish():402] scan save: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/wandb-metadata.json wandb-metadata.json
2023-11-15 07:37:17,364 INFO    SenderThread:9835 [dir_watcher.py:finish():402] scan save: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/requirements.txt requirements.txt
2023-11-15 07:37:17,364 INFO    SenderThread:9835 [dir_watcher.py:finish():402] scan save: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/output.log output.log
2023-11-15 07:37:17,365 INFO    SenderThread:9835 [dir_watcher.py:finish():402] scan save: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/config.yaml config.yaml
2023-11-15 07:37:17,365 INFO    SenderThread:9835 [dir_watcher.py:finish():402] scan save: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/wandb-summary.json wandb-summary.json
2023-11-15 07:37:17,365 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 10
2023-11-15 07:37:17,365 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: poll_exit
2023-11-15 07:37:17,369 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:17,369 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-15 07:37:17,373 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:17,373 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-15 07:37:17,373 INFO    SenderThread:9835 [file_pusher.py:finish():175] shutting down file pusher
2023-11-15 07:37:18,033 INFO    wandb-upload_0:9835 [upload_job.py:push():131] Uploaded file /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/requirements.txt
2023-11-15 07:37:18,289 INFO    wandb-upload_1:9835 [upload_job.py:push():131] Uploaded file /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/output.log
2023-11-15 07:37:18,492 INFO    wandb-upload_3:9835 [upload_job.py:push():131] Uploaded file /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/wandb-summary.json
2023-11-15 07:37:18,493 INFO    wandb-upload_2:9835 [upload_job.py:push():131] Uploaded file /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/files/config.yaml
2023-11-15 07:37:18,693 INFO    Thread-11 (_thread_body):9835 [sender.py:transition_state():613] send defer: 11
2023-11-15 07:37:18,694 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:18,694 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-15 07:37:18,694 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:18,694 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-15 07:37:18,694 INFO    SenderThread:9835 [file_pusher.py:join():181] waiting for file pusher
2023-11-15 07:37:18,694 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 12
2023-11-15 07:37:18,694 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:18,694 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-15 07:37:18,695 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:18,695 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-15 07:37:18,695 INFO    SenderThread:9835 [file_stream.py:finish():595] file stream finish called
2023-11-15 07:37:19,004 INFO    SenderThread:9835 [file_stream.py:finish():599] file stream finish is done
2023-11-15 07:37:19,004 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 13
2023-11-15 07:37:19,004 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:19,004 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-15 07:37:19,004 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:19,004 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-15 07:37:19,004 INFO    SenderThread:9835 [sender.py:transition_state():613] send defer: 14
2023-11-15 07:37:19,004 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: defer
2023-11-15 07:37:19,004 INFO    HandlerThread:9835 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-15 07:37:19,005 DEBUG   SenderThread:9835 [sender.py:send():380] send: final
2023-11-15 07:37:19,005 DEBUG   SenderThread:9835 [sender.py:send():380] send: footer
2023-11-15 07:37:19,005 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: defer
2023-11-15 07:37:19,005 INFO    SenderThread:9835 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-15 07:37:19,005 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-15 07:37:19,005 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: server_info
2023-11-15 07:37:19,005 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: get_summary
2023-11-15 07:37:19,006 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-15 07:37:19,006 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 07:37:19,006 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: poll_exit
2023-11-15 07:37:19,006 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: server_info
2023-11-15 07:37:19,007 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: job_info
2023-11-15 07:37:19,416 DEBUG   SenderThread:9835 [sender.py:send_request():407] send_request: job_info
2023-11-15 07:37:19,418 INFO    MainThread:9835 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-15 07:37:19,418 INFO    MainThread:9835 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-15 07:37:19,418 INFO    MainThread:9835 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-15 07:37:19,419 DEBUG   HandlerThread:9835 [handler.py:handle_request():146] handle_request: shutdown
2023-11-15 07:37:19,419 INFO    HandlerThread:9835 [handler.py:finish():866] shutting down handler
2023-11-15 07:37:20,008 INFO    WriterThread:9835 [datastore.py:close():294] close: /home/mash/v7_new/yolov7/wandb/run-20231115_073711-82aat7qy/run-82aat7qy.wandb
2023-11-15 07:37:20,417 INFO    SenderThread:9835 [sender.py:finish():1536] shutting down sender
2023-11-15 07:37:20,417 INFO    SenderThread:9835 [file_pusher.py:finish():175] shutting down file pusher
2023-11-15 07:37:20,417 INFO    SenderThread:9835 [file_pusher.py:join():181] waiting for file pusher
